,Benchmark,ML-BL Gross,ML-BL Net
2012-01-26,0.004786188,0.001541754242761595,0.0015022680233078844
2012-01-27,-0.009265673,-0.003302228288287523,-0.0033417145077412336
2012-01-30,-0.010906169,-0.006680277213118924,-0.006798740549026405
2012-01-31,0.001519163,0.003320160107224357,0.003079271565579805
2012-02-01,0.016395381,0.012358855233963073,0.012319369014509363
2012-02-02,1.82e-06,8.24601086404364e-05,4.2973889186725955e-05
2012-02-03,0.014298569,0.005618031921533317,0.005578545702079607
2012-02-06,-0.000772414,0.004052188545771829,0.003933725209864347
2012-02-07,0.001698472,0.0026901543346475876,0.002650668115193877
2012-02-08,-0.000254249,-0.0001450850703204054,-0.00018457128977411585
2012-02-09,0.001948546,0.00040720378647440825,0.0003677175670206978
2012-02-10,-0.005773497,-0.001902088244496336,-0.0019415744639500465
2012-02-13,0.006763474,0.0007425585717846239,0.0006240952358771423
2012-02-14,-0.001792905,-0.0008823735776919417,-0.0009218597971456521
2012-02-15,0.005864242,0.0017003370394230721,0.0016608508199693617
2012-02-16,0.001742969,0.0013108338090319638,0.0012713475895782533
2012-02-17,0.003760393,0.0013620681338384344,0.001322581914384724
2012-02-20,0.001931523,0.0019492659340514251,0.0018308025981439435
2012-02-21,-0.002791072,-0.00033303894819181057,-0.000372525167645521
2012-02-22,-0.007003406,-0.005459089487991231,-0.0054985757074449415
2012-02-23,0.000750563,-0.0016391216796296515,-0.001678607899083362
2012-02-24,-0.001206058,0.0018569323286419248,0.0018174461091882144
2012-02-27,0.000649239,-0.0005928992179529136,-0.0007113625538603952
2012-02-28,-0.00288938,-0.0035615753112755444,-0.003601061530729255
2012-02-29,-0.001728641,0.0008234410023566507,0.0007839547829029403
2012-03-01,0.002524927,0.0012167384584425012,0.0011772522389887907
2012-03-02,0.004244055,0.003064953984587282,0.0030254677651335715
2012-03-05,-0.000366406,-0.00011177266133455266,-0.00023023599724203425
2012-03-06,-0.018254059,-0.01609876477863048,-0.01613825099808419
2012-03-07,0.008973218,0.0067557340397634835,0.006716247820309773
2012-03-08,0.01429485,0.006072682667411566,0.006033196447957856
2012-03-09,0.006138185,0.005541296750616542,0.005501810531162832
2012-03-12,-0.000962811,0.0017040492808966246,0.001585585944989143
2012-03-13,0.011286495,0.006174824226428566,0.006135338006974855
2012-03-14,0.00580501,0.001847901934588947,0.0018084157151352365
2012-03-15,0.00503188,0.0008620923938111869,0.0008226061743574764
2012-03-16,0.002044038,0.003037257326306664,0.0029977711068529533
2012-03-19,-0.001558281,0.0010449001539050151,0.0009264368179975335
2012-03-20,-0.005328129,0.00046448919579367143,0.000425002976339961
2012-03-21,-0.00118633,-0.0008792542937724468,-0.0009187405132261572
2012-03-22,-0.007712501,-0.0059756185071419,-0.00601510472659561
2012-03-23,-0.000885933,0.0017650542310365669,0.0017255680115828564
2012-03-26,0.007403314,0.004897800072633185,0.004779336736725703
2012-03-27,-0.001833321,0.0030384708619204392,0.002998984642466729
2012-03-28,-0.003970794,-0.0033277018471977726,-0.003367188066651483
2012-03-29,-0.011436005,-0.006785154013255301,-0.006824640232709012
2012-03-30,0.009649966,0.0077890232647164215,0.007749537045262711
2012-03-31,0.0,0.0,-3.948621945371045e-05
2012-04-02,0.012482964,0.00903457915079775,0.00895560515272864
2012-04-03,-0.005185636,-0.0005817872993610917,-0.0006212735188148022
2012-04-04,-0.015009215,-0.008532141260934045,-0.008571627480387756
2012-04-05,-7.05e-05,0.00010182977727368758,6.234355781997714e-05
2012-04-06,0.0,0.0,-3.948621945371045e-05
2012-04-09,0.0,0.0,-0.00011846333590748159
2012-04-10,-0.0166234,-0.00689298423342477,-0.006932470452878481
2012-04-11,0.000355089,-0.00064392853822548,-0.0006834147576791905
2012-04-12,0.011287119,0.006636879959675657,0.006597393740221946
2012-04-13,-0.008092537,-0.003334154148456281,-0.0033736403679099913
2012-04-16,0.00580482,-0.0007222301348084326,-0.0008406934707159142
2012-04-17,0.01377618,0.007800663701065469,0.0077611774816117585
2012-04-18,-0.00370704,-0.0012961263689590385,-0.001335612588412749
2012-04-19,0.004519537,0.002051148717547857,0.0020116624980941467
2012-04-20,0.004891504,0.003661683866307275,0.0036221976468535644
2012-04-23,-0.01201151,-0.004425376489482158,-0.0045438398253896395
2012-04-24,0.002751852,9.317652805962418e-05,5.369030860591373e-05
2012-04-25,0.005845711,0.008813439638543308,0.008773953419089597
2012-04-26,-0.002369817,-0.0005816212960247924,-0.0006211075154785028
2012-04-27,0.0,0.002649435410904344,0.0026099491914506334
2012-04-30,-0.001190353,0.0030675925157948036,0.0027682248579710745
2012-05-01,0.0,0.0,-3.948621945371045e-05
2012-05-02,0.001906133,0.004305479893684572,0.004265993674230861
2012-05-03,-0.001103664,-0.000943062062220057,-0.0009825482816737674
2012-05-04,-0.008151583,-0.004191133036752337,-0.004230619256206047
2012-05-07,-0.000908853,0.002426964429181888,0.0023085010932744066
2012-05-08,-0.011029425,-0.005400222090664042,-0.005439708310117752
2012-05-09,-0.006556884,-0.009327154591660003,-0.009366640811113713
2012-05-10,-0.000794397,0.0007525134139503287,0.0007130271944966182
2012-05-11,0.004714285,0.005709199399126286,0.005669713179672575
2012-05-14,-0.013880914,-0.011156972435978907,-0.011275435771886388
2012-05-15,-0.002985938,-0.0022970651052209856,-0.002336551324674696
2012-05-16,0.001739257,7.572530851041037e-05,3.6239089056699925e-05
2012-05-17,0.0,0.0,-3.948621945371045e-05
2012-05-18,-0.012592733,-0.006514704979894925,-0.006554191199348636
2012-05-21,0.003297194,-0.0003053331257204528,-0.0004237964616279344
2012-05-22,0.015565605,0.00782726455163485,0.007787778332181139
2012-05-23,-0.015348761,-0.006066211927801657,-0.006105698147255367
2012-05-24,0.005587116,0.004087373732449828,0.004047887512996118
2012-05-25,0.001750218,0.002649582449692822,0.0026100962302391117
2012-05-28,0.0,0.0,-0.00011846333590748159
2012-05-29,0.008848992,0.0050091933594687,0.0049697071400149895
2012-05-30,-0.003874461,-0.0014127072031517862,-0.0014521934226054967
2012-05-31,-0.008803674,-0.0006774610696840266,-0.0007169472891377371
2012-06-01,-0.012771121,-0.005561134045428906,-0.0056006202648826164
2012-06-04,-0.011254312,-0.008727630195949798,-0.00884609353185728
2012-06-05,0.000775476,-0.0005622225719388307,-0.0006017087913925412
2012-06-06,0.018754608,0.010734648912420486,0.010695162692966775
2012-06-07,0.008571139,0.007622905664377955,0.007583419444924244
2012-06-08,-0.000978747,0.0007800836568911951,0.0007405974374374846
2012-06-11,0.000504475,-0.001288014194710141,-0.0014064775306176225
2012-06-12,0.006123728,0.00011008756400676667,7.060134455305622e-05
2012-06-13,0.004517632,0.00871802223130902,0.008678536011855309
2012-06-14,-0.006594134,-0.0005491642611682446,-0.000588650480621955
2012-06-15,0.001408371,-0.0004405239722987675,-0.00048001019175247794
2012-06-18,0.00398659,0.0013169750182873141,0.0011985116823798325
2012-06-19,0.015249602,0.009705981346152859,0.009666495126699148
2012-06-20,-0.001123065,-0.001537743111750589,-0.0015772293312042995
2012-06-21,-0.001652583,-0.0025929267124842337,-0.002632412931937944
2012-06-22,-0.004692452,-0.0015344538890085246,-0.001573940108462235
2012-06-25,-0.008209647,-0.0043427183186228735,-0.004461181654530355
2012-06-26,0.001088348,-0.001399572720943154,-0.0014390589403968645
2012-06-27,0.006629716,0.003886568065659457,0.0038470818462057466
2012-06-28,-0.002318147,-0.0015528675243481338,-0.0015923537438018442
2012-06-29,0.014658071,0.01204754592401569,0.01200805970456198
2012-06-30,0.0,0.0,-3.948621945371045e-05
2012-07-02,0.006997712,0.003567012185967444,0.0034880381878983346
2012-07-03,0.013862912,0.006572755897519711,0.0065332696780660005
2012-07-04,0.001123218,-0.0006542447718574929,-0.0006937309913112033
2012-07-05,0.0001511,0.0005133700408710418,0.0004738838214173313
2012-07-06,-0.003879375,0.00037154475964373823,0.0003320585401900278
2012-07-09,-0.003772453,-0.0010745173443896805,-0.001192980680297162
2012-07-10,0.005155144,0.001798918216077805,0.0017594319966240946
2012-07-11,-0.003097069,-0.0018930276991415695,-0.00193251391859528
2012-07-12,-0.005785535,-0.0067609189187690655,-0.006800405138222776
2012-07-13,0.005255374,0.0035788657087130193,0.003539379489259309
2012-07-16,0.001887076,0.0008729296149534438,0.0007544662790459622
2012-07-17,0.00203525,0.0017319485399884815,0.001692462320534771
2012-07-18,0.010251305,0.0057909531506694645,0.005751466931215754
2012-07-19,0.009707968,0.00829446658364752,0.008254980364193809
2012-07-20,-0.006307948,-0.006336456331432316,-0.006375942550886027
2012-07-23,-0.017119142,-0.012539355227303095,-0.012657818563210577
2012-07-24,-0.000143252,-0.001555577737998859,-0.0015950639574525693
2012-07-25,8.21e-05,0.0007555112997907898,0.0007160250803370793
2012-07-26,0.014544432,0.010218323555586162,0.010178837336132451
2012-07-27,0.012827423,0.0036206775196760965,0.003581191300222386
2012-07-30,0.006227918,0.004957245375470487,0.0048387820395630055
2012-07-31,-0.000486634,0.00016221778489278194,-0.00032075907893520895
2012-08-01,0.0,0.0,-3.948621945371045e-05
2012-08-02,-0.000733687,-0.00016973779060980299,-0.00020922401006351343
2012-08-03,0.008795481,0.004604006802778615,0.004564520583324905
2012-08-06,0.001677014,0.0021043327732233053,0.0019858694373158237
2012-08-07,-0.000157375,-0.001617407823334971,-0.0016568940427886814
2012-08-08,0.000361685,-0.00047858557878943664,-0.0005180717982431471
2012-08-09,0.007001774,0.002965364207480947,0.0029258779880272368
2012-08-10,-0.003600381,-0.0029121656722554956,-0.002951651891709206
2012-08-13,-0.003216351,-0.0025028666376671893,-0.002621329973574671
2012-08-14,0.006056813,0.00432621183765769,0.004286725618203979
2012-08-15,8.98e-05,-0.0008480229259647531,-0.0008875091454184636
2012-08-16,0.001453803,-0.0014082887814315104,-0.0014477750008852208
2012-08-17,0.002119404,-0.0032697335690174967,-0.003309219788471207
2012-08-20,-0.003117686,-0.0018467615402906201,-0.0019652248761981017
2012-08-21,0.00162773,-0.0009135326064927396,-0.00095301882594645
2012-08-22,-0.00650864,-0.006241539505005722,-0.0062810257244594325
2012-08-23,-0.003378395,-0.0024934333227595307,-0.002532919542213241
2012-08-24,0.002432576,0.0009633438327560917,0.0009238576133023813
2012-08-27,0.002458449,0.0005930620694682975,0.00047459873356081594
2012-08-28,-0.010393588,-0.004930357112202466,-0.004969843331656176
2012-08-29,8.6e-05,0.0008007268491612152,0.0007612406297075047
2012-08-30,-0.006712416,-0.004406033548371768,-0.004445519767825479
2012-08-31,0.001910913,-0.0008581566562836374,-0.0008976428757373478
2012-09-03,0.007579954,0.004713339736979849,0.0045948764010723675
2012-09-04,-0.010901945,-0.005896340911036524,-0.005935827130490234
2012-09-05,0.008688514,0.003067122522760757,0.0030276363033070464
2012-09-06,0.015747925,0.009569089886193316,0.009529603666739606
2012-09-07,0.002823392,-0.0011019090878472415,-0.001141395307300952
2012-09-10,-0.003379524,-0.003402744756513476,-0.0035212080924209577
2012-09-11,-0.000448148,-0.00087027500009218,-0.0009097612195458904
2012-09-12,-0.000820312,0.00024377151092203064,0.0002042852914683202
2012-09-13,0.003583086,0.0018074662540847886,0.0017679800346310781
2012-09-14,0.008616064,0.003376704171075273,0.0033372179516215628
2012-09-17,-0.00140541,-0.0015488396857424869,-0.0016673030216499685
2012-09-18,-0.003482298,-0.0033478888424061104,-0.003387375061859821
2012-09-19,0.004114826,0.004899042901696626,0.004859556682242916
2012-09-20,-0.002346388,-0.000660360296946938,-0.0006998465164006484
2012-09-21,0.006579738,0.0018358750400799817,0.0017963888206262713
2012-09-24,-0.0016395,0.0012879023163476777,0.0011694389804401961
2012-09-25,0.001833945,0.000978979811836922,0.0009394935923832115
2012-09-26,-0.011184745,-0.0034549153016603107,-0.003494401521114021
2012-09-27,0.001416182,0.002711501219174295,0.0026720149997205844
2012-09-28,-0.006948643,-0.00167744563942418,-0.0017169318588778903
2012-09-30,0.0,0.0,-7.897399806910954e-05
2012-10-01,0.016767816,0.00738903569565208,0.007349549476198369
2012-10-02,0.000505587,0.002969755849730804,0.0029302696302770936
2012-10-03,-0.001800549,-0.0006581421484844752,-0.0006976283679381856
2012-10-04,0.003409357,5.543118002382386e-07,-3.893190765347221e-05
2012-10-05,0.006201221,0.007076359466454019,0.007036873247000308
2012-10-08,-0.003221054,-0.0025869102103949215,-0.002705373546302403
2012-10-09,-0.00103537,-0.0019356094664378931,-0.0019750956858916036
2012-10-10,-0.003578663,-0.0031121508315371527,-0.003151637050990863
2012-10-11,0.004020012,0.0029995827241957596,0.002960096504742049
2012-10-12,3.09e-05,0.0010696136961823033,0.0010301274767285928
2012-10-15,0.006328207,0.0028869890784801733,0.0027685257425726917
2012-10-16,0.010241129,0.008994310913831294,0.008954824694377583
2012-10-17,0.002158204,0.0034278597420300816,0.003388373522576371
2012-10-18,-0.000289379,-0.00306321050609637,-0.0031026967255500804
2012-10-19,-0.003999706,-0.0022948960507810368,-0.002334382270234747
2012-10-22,-0.001380872,-0.00042173333768980026,-0.0005401966735972819
2012-10-23,-0.017130408,-0.009537929280929447,-0.009577415500383157
2012-10-24,0.000350084,0.0023320252492837756,0.002292539029830065
2012-10-25,-0.002861839,-0.0007584421741385627,-0.0007979283935922732
2012-10-26,-6.23e-05,0.0012271988924170696,0.0011877126729633591
2012-10-29,-0.000526482,-0.000844368954022845,-0.0009628322899303265
2012-10-30,0.004704736,0.0017970388726669118,0.0017575526532132013
2012-10-31,-0.005540193,0.0013725148017442734,0.001063243678167102
2012-11-01,0.009721431,0.002502755091686515,0.0024632688722328044
2012-11-02,0.006075344,0.0029752387032422334,0.002935752483788523
2012-11-05,-3.07e-05,-0.0017731251047391483,-0.00189158844064663
2012-11-06,0.005544094,0.0016307406193711849,0.0015912543999174744
2012-11-07,-0.007446235,-0.0030570956100354207,-0.003096581829489131
2012-11-08,0.001548695,-0.001502167244007535,-0.0015416534634612455
2012-11-09,0.000132632,-0.0014735912650210015,-0.001513077484474712
2012-11-12,-0.003338013,-0.0036496708218090035,-0.003768134157716485
2012-11-13,0.002292834,0.001073594567004621,0.0010341083475509105
2012-11-14,-0.006582686,-0.004351074433037394,-0.0043905606524911045
2012-11-15,-0.014300498,-0.006888229852738292,-0.006927716072192003
2012-11-16,-0.009541366,-0.005849381497202266,-0.005888867716655977
2012-11-19,0.020176307,0.014931424726861042,0.01481296139095356
2012-11-20,-0.00257872,-0.0023177055649892253,-0.0023571917844429358
2012-11-21,0.003436793,0.002675163201719455,0.0026356769822657444
2012-11-22,0.005278947,0.005513221891007225,0.005473735671553515
2012-11-23,0.005300014,0.0012906862996797663,0.0012512000802260559
2012-11-26,-0.00494368,-0.003590063567521007,-0.0037085269034284885
2012-11-27,0.004212275,0.0023495550539647247,0.0023100688345110143
2012-11-28,0.005641916,0.0034457924970654474,0.003406306277611737
2012-11-29,0.009972907,0.0062050657763008665,0.006165579556847156
2012-11-30,0.000250248,0.006550026048193658,0.006510539828739947
2012-12-03,0.002320189,-0.00045437766824885095,-0.0005728410041563325
2012-12-04,0.001953923,-0.0015908409557291447,-0.0016303271751828552
2012-12-05,0.00053156,0.0033338377239104933,0.003294351504456783
2012-12-06,0.008387849,0.003880075298638763,0.0038405890791850528
2012-12-07,0.001948591,0.002325380293412005,0.0022858940739582945
2012-12-10,0.002465927,-0.0018001727900026632,-0.0019186361259101448
2012-12-11,0.003808009,0.0019482224637579204,0.00190873624430421
2012-12-12,-0.002032489,-0.001084923080540534,-0.0011244092999942445
2012-12-13,-0.005542504,-0.0022031867692241525,-0.002242672988677863
2012-12-14,-0.002069983,-0.0018863265893850345,-0.001925812808838745
2012-12-17,-0.0004788,-0.004238106082958271,-0.004356569418865752
2012-12-18,0.002809573,0.0034685124521747213,0.003429026232721011
2012-12-19,0.004770592,0.00016313000610668205,0.0001236437866529716
2012-12-20,-0.004026993,-0.00021715406129141357,-0.000256640280745124
2012-12-21,-0.003765349,-0.0044303950496586975,-0.004469881269112408
2012-12-24,0.0,0.0,-0.00011846333590748159
2012-12-25,0.0,0.0,-3.948621945371045e-05
2012-12-26,0.0,0.0,-3.948621945371045e-05
2012-12-27,-0.003243693,-0.0010530078796598952,-0.0010924940991136056
2012-12-28,-0.005300409,-0.002728996174815368,-0.0027684823942690784
2012-12-31,0.0,0.0,-0.00011846333590748159
2013-01-01,0.0,0.0,-3.948621945371045e-05
2013-01-02,0.0,0.0,-3.948621945371045e-05
2013-01-03,0.028590641,0.015767211091624267,0.015727724872170556
2013-01-04,0.005766285,0.004319889045524716,0.004280402826071006
2013-01-07,-0.000862058,-0.0019009222143939741,-0.0020193855503014557
2013-01-08,0.003003659,0.0014055970452513389,0.0013661108257976284
2013-01-09,0.010443756,0.006577109384549251,0.006537623165095541
2013-01-10,-0.000924168,0.0012261368319128607,0.0011866506124591503
2013-01-11,0.005481787,0.0007214920929545787,0.0006820058735008683
2013-01-14,0.002261428,-0.0022298508468708844,-0.002348314182778366
2013-01-15,0.008457077,0.004042009738329355,0.004002523518875645
2013-01-16,0.003682674,0.0004181710196207167,0.00037868480016700623
2013-01-17,0.016482936,0.011143860554128748,0.011104374334675038
2013-01-18,-0.007065507,-0.0034357952654154866,-0.003475281484869197
2013-01-21,-0.003927476,-0.002931326836000503,-0.0030497901719079845
2013-01-22,-0.006056638,-0.0051791301628052455,-0.005218616382258956
2013-01-23,0.012474703,0.007470678470084202,0.007431192250630492
2013-01-24,0.008195358,0.004023373341668579,0.003983887122214869
2013-01-25,0.00074747,0.004259101144987731,0.004219614925534021
2013-01-28,0.003164165,0.0021352479959568793,0.0020167846600493977
2013-01-29,-0.004081971,-0.004114312702411249,-0.00415379892186496
2013-01-30,-0.008650057,-0.005178901579625084,-0.005218387799078794
2013-01-31,1.91e-05,0.0008397474230810165,0.0003277566052271941
2013-02-01,0.005149203,0.0064642087231316925,0.006424722503677982
2013-02-04,-0.007215329,-0.006272462559617442,-0.006390925895524924
2013-02-05,0.005307655,0.005707615761907814,0.005668129542454103
2013-02-06,0.003541289,0.00020598386307901784,0.0001664976436253074
2013-02-07,-0.011652914,-0.007644054312450188,-0.0076835405319038985
2013-02-08,0.007946059,0.005054515042082652,0.005015028822628942
2013-02-11,0.00133789,0.0008379241270357607,0.0007194607911282791
2013-02-12,0.002145684,0.0020849386436647688,0.0020454524242110583
2013-02-13,0.007902859,0.00580234802801094,0.005762861808557229
2013-02-14,0.000515466,-0.0024543345606927724,-0.002493820780146483
2013-02-15,0.002422168,0.0032612328669889834,0.003221746647535273
2013-02-18,-0.000558836,-0.002281310354232624,-0.0023997736901401057
2013-02-19,0.010163182,0.007390153935742605,0.0073506677162888945
2013-02-20,0.005133713,0.00452873678457455,0.004489250565120839
2013-02-21,-0.015011463,-0.008624945519018712,-0.008664431738472422
2013-02-22,0.006196327,0.0055593079280573665,0.005519821708603656
2013-02-25,0.004627984,0.0015553401198329375,0.001436876783925456
2013-02-26,-0.012034641,-0.005214936096582412,-0.0052544223160361225
2013-02-27,0.005097875,0.005566353709965499,0.005526867490511789
2013-02-28,0.013614365,0.012814274522302993,0.012774788302849283
2013-03-01,0.00036159,0.002043495563923914,0.0020040093444702034
2013-03-04,-0.001879873,-0.0017400089612525926,-0.0018584722971600742
2013-03-05,0.016542959,0.01014302088763852,0.01010353466818481
2013-03-06,-0.002530193,-0.004040885957632412,-0.004080372177086122
2013-03-07,0.006345747,0.0043667493433912075,0.004327263123937497
2013-03-08,0.004176343,0.0028571498742471224,0.002817663654793412
2013-03-11,0.001394209,0.0002471880198644527,0.00012872468395697112
2013-03-12,0.00511332,0.0026631477902541167,0.0026236615708004063
2013-03-13,-0.002719221,-0.002789177287980338,-0.0028286635074340483
2013-03-14,0.008070396,0.008247982358930095,0.008208496139476384
2013-03-15,0.002499917,0.0012063421013097653,0.0011668558818560548
2013-03-18,-0.004169856,-0.0025146866110932198,-0.0026331499470007014
2013-03-19,-0.005457285,-0.002614171741446958,-0.0026536579609006683
2013-03-20,0.006967758,0.003640166141243517,0.0036006799217898067
2013-03-21,-0.010067793,-0.003810572131206058,-0.0038500583506597685
2013-03-22,-0.003271965,-0.004100082218430168,-0.004139568437883878
2013-03-25,0.001980775,0.0010108111864708391,0.0008923478505633575
2013-03-26,0.005236381,0.0023808002816265716,0.002341314062172861
2013-03-27,-0.002305624,-8.083189561924886e-05,-0.00012031811507295931
2013-03-28,0.00475923,0.007172483018885956,0.007132996799432245
2013-03-29,0.0,0.0,-3.948621945371045e-05
2013-03-31,0.0,0.0,-7.897399806910954e-05
2013-04-01,0.0,0.0,-3.948621945371045e-05
2013-04-02,0.010159509,0.006002273357627708,0.005962787138173997
2013-04-03,-0.00307091,-0.001966120801676796,-0.0020056070211305066
2013-04-04,-0.013693729,-0.009015718247817772,-0.009055204467271483
2013-04-05,-0.015496151,-0.014504603984903053,-0.014544090204356763
2013-04-08,0.008983228,0.004915274204459585,0.004796810868552104
2013-04-09,-0.004497099,-0.00146508976830928,-0.0015045759877629905
2013-04-10,0.016010536,0.01492845717023239,0.01488897095077868
2013-04-11,0.005458872,-0.00039811682344226273,-0.0004376030428959732
2013-04-12,-0.005469135,-0.0008554398174861477,-0.0008949260369398582
2013-04-15,0.004292843,-0.001404971197843663,-0.0015234345337511446
2013-04-16,-0.004698774,-0.0029735166610714847,-0.003013002880525195
2013-04-17,-0.022606893,-0.013545042801643481,-0.013584529021097191
2013-04-18,0.005051056,0.007825782937080472,0.007786296717626762
2013-04-19,0.005852716,0.004676693186689951,0.00463720696723624
2013-04-22,-0.001295682,-0.0004177259786231069,-0.0005361893145305885
2013-04-23,0.024271198,0.013776659351102394,0.013737173131648683
2013-04-24,0.007714743,0.003403397546049236,0.0033639113265955256
2013-04-25,0.006226186,0.0015982967197889497,0.0015588105003352393
2013-04-26,-0.005076259,-0.00034121992283853153,-0.000380706142292242
2013-04-29,0.006781161,0.005655393416784005,0.005536930080876523
2013-04-30,0.001004391,0.001917011069689778,0.001493526437571721
2013-05-01,0.0,0.0,-3.948621945371045e-05
2013-05-02,-0.000637047,-0.005858400105620887,-0.005897886325074597
2013-05-03,0.005533581,0.001718796708192194,0.0016793104887384835
2013-05-06,-0.000399399,-0.002794893399006071,-0.0029133567349135525
2013-05-07,0.006248131,0.0030819153771262098,0.0030424291576724993
2013-05-08,0.013516629,0.010563766378850703,0.010524280159396993
2013-05-09,0.0,0.0,-3.948621945371045e-05
2013-05-10,0.010313859,0.006545007691224347,0.006505521471770637
2013-05-13,-0.003620171,-0.0004327199372283763,-0.0005511832731358579
2013-05-14,0.004721232,0.0024192262259337127,0.0023797400064800023
2013-05-15,0.014026946,0.007770052841292285,0.007730566621838575
2013-05-16,-0.005882609,-0.007830567809341549,-0.00787005402879526
2013-05-17,0.002751748,-0.003589827727505379,-0.0036293139469590896
2013-05-20,0.0,0.0,-0.00011846333590748159
2013-05-21,0.004360624,-0.00036085175679023695,-0.0004003379762439474
2013-05-22,0.010180121,0.003615040838778061,0.0035755546193243504
2013-05-23,-0.027402365,-0.01813562629649612,-0.01817511251594983
2013-05-24,0.000125104,0.0018722715350327768,0.0018327853155790663
2013-05-27,-0.000770074,-0.001712319109752447,-0.0018307824456599286
2013-05-28,0.008346938,0.005183484827385287,0.005143998607931577
2013-05-29,-0.022146239,-0.013051476734410206,-0.013090962953863916
2013-05-30,-0.000998487,-0.004295818986067457,-0.004335305205521167
2013-05-31,-0.007789364,-0.0029357568704690973,-0.0029752430899228077
2013-06-03,-0.020025217,-0.014919801232314844,-0.015038264568222326
2013-06-04,0.011373786,0.005846329900205394,0.005806843680751683
2013-06-05,-0.015532072,-0.012266413253700037,-0.012305899473153747
2013-06-06,-0.015101626,-0.011385535740102704,-0.011425021959556414
2013-06-07,0.019757923,0.01140886683225828,0.01136938061280457
2013-06-10,0.001199457,0.004373198409288737,0.004254735073381255
2013-06-11,-0.01490114,-0.013619308673991637,-0.013658794893445347
2013-06-12,-0.002152061,0.0019887192269660847,0.0019492330075123743
2013-06-13,-0.003740681,-0.0017475454074884489,-0.0017870316269421593
2013-06-14,0.001353868,-0.000439636972330959,-0.00047912319178466944
2013-06-17,0.011608106,0.0060904435541546675,0.005971980218247186
2013-06-18,-0.002760776,-0.0010111289577078297,-0.0010506151771615402
2013-06-19,0.003895581,0.006017180200039274,0.005977693980585563
2013-06-20,-0.029392394,-0.02007687857977558,-0.02011636479922929
2013-06-21,-0.009145683,-0.0024498450856996756,-0.002489331305153386
2013-06-24,-0.023121519,-0.021849997968907187,-0.021968461304814668
2013-06-25,0.019907132,0.012512357399745211,0.0124728711802915
2013-06-26,0.019455698,0.010845383968437705,0.010805897748983995
2013-06-27,0.014577872,0.012511094992309735,0.012471608772856024
2013-06-28,0.001315262,0.0028818843813669393,0.002842398161913229
2013-06-30,0.0,0.0,-7.897399806910954e-05
2013-07-01,0.007918462,0.005250878756660526,0.005211392537206816
2013-07-02,-0.000554414,0.0038842015927813556,0.003844715373327645
2013-07-03,-0.006804585,-0.004303281589696173,-0.004342767809149883
2013-07-04,0.019559305,0.01408797234784398,0.01404848612839027
2013-07-05,-0.006058344,-0.006049978514449883,-0.0060894647339035934
2013-07-08,0.010775252,0.006728935985682805,0.006610472649775323
2013-07-09,0.010253787,0.010066388478112254,0.010026902258658543
2013-07-10,0.002798634,0.0010684702939154356,0.0010289840744617251
2013-07-11,0.002073183,0.00254605449177725,0.0025065682723235394
2013-07-12,-0.000530486,0.0004418277359785616,0.00040234151652485117
2013-07-15,0.0021443,0.00027449902370846324,0.00015603568780098165
2013-07-16,-0.008143085,-0.0035428056229506177,-0.003582291842404328
2013-07-17,-0.000291019,-0.00257045769190567,-0.0026099439113593803
2013-07-18,0.001197798,-0.0005445725862567308,-0.0005840588057104412
2013-07-19,-0.000350774,0.0005876375200102313,0.0005481513005565208
2013-07-22,-0.00026951,-0.003746564511331152,-0.0038650278472386335
2013-07-23,-0.004444112,-0.0015517408963382495,-0.00159122711579196
2013-07-24,0.002623409,-0.0033409940977223718,-0.003380480317176082
2013-07-25,-0.006889655,-0.0038285244065393575,-0.003868010625993068
2013-07-26,-0.007909475,-0.0036155228564888064,-0.003655009075942517
2013-07-29,0.002100678,0.0009476788025881699,0.0008292154666806884
2013-07-30,0.000556569,0.004592070395123882,0.004552584175670171
2013-07-31,0.001346662,0.001966507702318987,0.0016024585424641237
2013-08-01,0.0,0.0,-3.948621945371045e-05
2013-08-02,0.017612815,0.013882335667064538,0.013842849447610828
2013-08-05,0.002597989,0.0024461805234736733,0.0023277171875661917
2013-08-06,0.001883828,0.0002116493428461208,0.00017216312339241036
2013-08-07,-0.002578451,0.004044307892416832,0.004004821672963121
2013-08-08,-0.001582887,-0.0013401310297886937,-0.0013796172492424041
2013-08-09,0.002987556,0.0020478315058320984,0.002008345286378388
2013-08-12,0.003050145,0.0005447079382712161,0.0004262446023637345
2013-08-13,0.004039975,0.004371751515798383,0.004332265296344673
2013-08-14,0.00521861,0.0042991775225167395,0.004259691303063029
2013-08-15,-0.011153262,-0.00564398750380668,-0.0056834737232603905
2013-08-16,-0.002586686,-0.0031754525642472275,-0.003214938783700938
2013-08-19,-0.002401143,0.00028709024646755843,0.00016862691056007684
2013-08-20,-0.001229378,-0.004334118812291843,-0.004373605031745553
2013-08-21,-0.005348056,-0.0039241705916384095,-0.00396365681109212
2013-08-22,0.01259584,0.004926949132450176,0.004887462912996465
2013-08-23,0.00245348,-9.963642213328683e-05,-0.00013912264158699728
2013-08-26,0.001693595,0.00039303698125503495,0.00027457364534755335
2013-08-27,-0.016687587,-0.012942785338677876,-0.012982271558131586
2013-08-28,-0.013390103,-0.008246041011908622,-0.008285527231362333
2013-08-29,-0.000665911,0.0038353453348523026,0.003795859115398592
2013-08-30,-0.001971921,0.0034618066792568847,0.0034223204598031742
2013-08-31,0.0,0.0,-3.948621945371045e-05
